cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
J141	115.3002
A142	PhyClone
B142	LTXSIM091
C142	5
D142	0.8098804691145027
E142	916
F142	916
G142	0.751075776740624
H142	1
I142	1171.96
J142	1028.9592
A143	CONIPHER
B143	LTXSIM091
C143	5
D143	0.8215514046699188
E143	886
F143	916
G143	0.6908298231721821
H143	1
I143	159.12
J143	54.6116
A144	fastBE
B144	LTXSIM091
C144	5
D144	0.8098804691145028
E144	916
F144	916
G144	0.7813364758712829
H144	1
I144	40.5
J144	2.0324
A145	Orchard
B145	LTXSIM091
C145	5
D145	0.8098804691145028
E145	916
F145	916
G145	0.6894238060380059
H145	1
I145	333.28
J145	8.9969
A146	Pairtree
B146	LTXSIM091
C146	5
D146	0.8098804691145028
E146	916
F146	916
G146	0.6837172210599372
H146	1
I146	1104.63
J146	226.0897
A147	PhyClone
B147	LTXSIM084
C147	4
D147	0.7998810420621492
E147	443
F147	443
G147	0.7352773440786828
H147	1
I147	1152.41
J147	1413.3196
A148	CONIPHER
B148	LTXSIM084
C148	4
D148	0.8544369870118234
E148	382
F148	443
G148	0.8428566625951119
H148	1
I148	158.09
J148	45.1858
A149	fastBE
B149	LTXSIM084
C149	4
D149	0.7998810420621491
E149	443
F149	443
G149	0.7356798188812463
H149	1
I149	34.25
J149	1.7658
A150	Orchard
B150	LTXSIM084
C150	4
D150	0.7998810420621491
E150	443
F150	443
G150	0.5066330303162107
H150	1
I150	120.73
J150	7.8393
A151	Pairtree
B151	LTXSIM084
C151	4
D151	0.7998810420621491
E151	443
F151	443
G151	0.602088551853504
H151	1
I151	1089.27
J151	121.7523
A152	PhyClone
B152	LTXSIM095
C152	6
D152	0.7695173748143274
E152	717
F152	717
G152	0.6564524236690357
H152	1
I152	1269.64
J152	661.3826
A153	CONIPHER
B153	LTXSIM095
C153	6
D153	0.8202129016791078
E153	618
F153	717
G153	0.5595066223087063
H153	1
I153	179.55
J153	62.5249
A154	fastBE
B154	LTXSIM095
C154	6
D154	0.7695173748143275
E154	717
F154	717
G154	0.6468302386733835
H154	1
I154	33.99
J154	3.0176
A155	Orchard
B155	LTXSIM095
C155	6
D155	0.7724625657149856
E155	716
F155	717
G155	0.5816065024887009
H155	1
I155	332.21
J155	7.8992
A156	Pairtree
B156	LTXSIM095
C156	6
D156	0.7724625657149856
E156	716
F156	717
G156	0.5167636375325468
H156	1
I156	1109.3
J156	128.8471
A157	PhyClone
B157	LTXSIM148
C157	9
D157	0.7929854957388079
E157	760
F157	796
G157	0.7777734840434096
H157	1
I157	1316.86
J157	941.5074
A158	CONIPHER
B158	LTXSIM148
C158	9
D158	0.8190207484462888
E158	730
F158	796
G158	0.7747784153667933
H158	1
I158	179.88
J158	79.4187
A159	fastBE
B159	LTXSIM148
C159	9
D159	0.8050355080676282
E159	796
F159	796
G159	0.8113436165711428
H159	1
I159	28.47
J159	2.4203
A160	Orchard
B160	LTXSIM148
C160	9
D160	0.8050355080676282
E160	796
F160	796
G160	0.7302312412715884
H160	1
I160	333.27
J160	8.1861
A161	Pairtree
B161	LTXSIM148
C161	9
D161	0.8050355080676282
E161	796
F161	796
G161	0.755760641481881
H161	1
I161	1121.1
J161	122.4171
A162	PhyClone
B162	LTXSIM086
C162	4
D162	0.6968515612332951
E162	450
F162	450
G162	0.6269314580031695
H162	1
I162	1136.23
J162	895.1671
A163	CONIPHER
B163	LTXSIM086
C163	4
D163	0.6990558882018877
E163	387
F163	450
G163	0.802079621651388
H163	1
I163	176
J163	34.3139
A164	fastBE
B164	LTXSIM086
C164	4
D164	0.6958754992026898
