cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
I162	1165.46
J162	535.5042999999999
A163	CONIPHER
B163	LTXSIM086
C163	4
D163	0.7249714337144239
E163	726
F163	760
G163	0.8139845315579404
H163	1
I163	170.28
J163	33.0279
A164	fastBE
B164	LTXSIM086
C164	4
D164	0.7531541124599581
E164	760
F164	760
G164	0.8409226195537929
H164	1
I164	43.84
J164	2.1684
A165	Orchard
B165	LTXSIM086
C165	4
D165	0.7531541124599581
E165	760
F165	760
G165	0.6810004218086692
H165	1
I165	330.96
J165	8.553900000000001
A166	Pairtree
B166	LTXSIM086
C166	4
D166	0.7531541124599581
E166	760
F166	760
G166	0.3071100052778406
H166	1
I166	1128.09
J166	117.6729
A167	PhyClone
B167	LTXSIM003
C167	2
D167	0.8432043349718673
E167	1761
F167	1761
G167	0.9628516081046328
H167	1
I167	1063.78
J167	333.379
A168	CONIPHER
B168	LTXSIM003
C168	2
D168	0.8432043349718672
E168	1761
F168	1761
G168	0.9628516081046328
H168	1
I168	158.62
J168	34.4891
A169	fastBE
B169	LTXSIM003
C169	2
D169	0.8432043349718672
E169	1761
F169	1761
G169	0.7705267020784614
H169	1
I169	26.3
J169	1.2097
A170	Orchard
B170	LTXSIM003
C170	2
