cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
J136	155.8448
A137	PhyClone
B137	LTXSIM109
C137	8
D137	0.9231208129464022
E137	593
F137	593
G137	0.9881688917833495
H137	1
I137	1253.86
J137	1282.5829
A138	PhyClone
B138	LTXSIM109
C138	8
D138	0.7940989029087677
E138	593
F138	593
G138	0.7882941448687719
H138	1
I138	1256.66
J138	1909.7437
A139	PhyClone
B139	LTXSIM109
C139	8
D139	0.7575087391583293
E139	593
F139	593
G139	0.7761006152811086
H139	1
I139	1251.41
J139	1327.2153
A140	CONIPHER
B140	LTXSIM109
C140	8
D140	0.906389010837684
E140	564
F140	593
G140	0.8892960506143572
H140	1
I140	182.36
J140	131.2428
A141	CONIPHER
B141	LTXSIM109
C141	8
D141	0.7771456996045066
E141	569
F141	593
G141	0.7133282990371909
H141	1
I141	185.15
J141	126.8417
A142	CONIPHER
B142	LTXSIM109
C142	8
D142	0.7823169720529016
E142	542
F142	593
G142	0.7275403130753891
H142	1
I142	190.58
J142	138.5227
A143	fastBE
B143	LTXSIM109
C143	8
D143	0.9231208129464022
E143	593
F143	593
G143	0.988988591907641
H143	1
I143	19.2
J143	28.7835
A144	fastBE
B144	LTXSIM109
C144	8
D144	0.7940989029087677
E144	593
F144	593
G144	0.7769745768366734
H144	1
I144	18.24
J144	34.6953
A145	fastBE
B145	LTXSIM109
C145	8
D145	0.7575087391583293
E145	593
F145	593
G145	0.744990739652751
H145	1
I145	18.68
J145	35.5641
A146	Orchard
B146	LTXSIM109
C146	8
D146	0.9231208129464022
E146	593
F146	593
G146	0.7116069475434221
H146	1
I146	
J146	9.7441
A147	Orchard
B147	LTXSIM109
C147	8
D147	0.7940989029087677
E147	593
F147	593
G147	0.5378053586816387
H147	1
I147	
J147	9.7865
A148	Orchard
B148	LTXSIM109
C148	8
D148	0.7575087391583293
E148	593
F148	593
G148	0.5270365997638725
H148	1
I148	
J148	9.9892
A149	Pairtree
B149	LTXSIM109
C149	8
D149	0.9231208129464022
E149	593
F149	593
G149	0.8268256001782431
H149	1
I149	535.29
J149	150.659
A150	Pairtree
B150	LTXSIM109
C150	8
D150	0.7940989029087677
E150	593
F150	593
G150	0.5476894848458659
H150	1
I150	535.23
J150	152.1427
A151	Pairtree
B151	LTXSIM109
C151	8
D151	0.7575087391583293
E151	593
F151	593
G151	0.4453932865557263
H151	1
I151	535.71
J151	149.2053
A152	PhyClone
B152	LTXSIM036
C152	2
D152	0.8155718675905935
E152	375
F152	375
G152	0.919260565473242
H152	1
I152	1041.3
J152	540.3739
A153	PhyClone
B153	LTXSIM036
C153	2
D153	0.7089784960861648
E153	375
F153	375
G153	0.8322502030869212
H153	1
I153	1069.89
J153	1118.6704
A154	PhyClone
B154	LTXSIM036
C154	2
D154	0.6903569409511071
E154	375
F154	375
G154	0.805703977321536
H154	1
I154	1065.3
J154	585.2811
A155	CONIPHER
B155	LTXSIM036
C155	2
D155	0.7963175072686496
E155	370
F155	375
G155	0.8826258313490435
H155	1
I155	1.67
J155	23.6647
A156	CONIPHER
B156	LTXSIM036
C156	2
D156	0.6844329639051111
E156	369
F156	375
G156	0.7885824123017779
H156	1
I156	1.67
J156	26.9183
A157	CONIPHER
B157	LTXSIM036
C157	2
D157	0.7392656410762327
E157	351
F157	375
G157	0.8177470562231243
H157	1
I157	1.67
J157	26.1949
A158	fastBE
B158	LTXSIM036
C158	2
D158	0.8155718675905935
E158	375
F158	375
G158	0.9057605521635254
H158	1
I158	
J158	21.1945
A159	fastBE
B159	LTXSIM036
C159	2
D159	0.7089784960861648
E159	375
F159	375
G159	0.8315710253998119
H159	1
I159	
J159	38.1076
A160	fastBE
B160	LTXSIM036
C160	2
D160	0.6903569409511071
E160	375
F160	375
G160	0.8046642208787612
H160	1
I160	
J160	19.5193
A161	Orchard
B161	LTXSIM036
C161	2
D161	0.8155718675905935
E161	375
F161	375
G161	0.7649124428221596
H161	1
I161	
J161	15.8186
A162	Orchard
B162	LTXSIM036
C162	2
D162	0.7089784960861648
E162	375
F162	375
G162	0.8262710262710262
H162	1
I162	
J162	13.6871
A163	Orchard
B163	LTXSIM036
C163	2
D163	0.6903569409511071
E163	375
F163	375
G163	0.6374276013580986
H163	1
I163	
J163	30.8148
